frame,timestamp,player_1_x_pixel,player_1_y_pixel,player_1_x_meter,player_1_y_meter,player_1_kp_left_shoulder_x,player_1_kp_left_shoulder_y,player_1_kp_right_shoulder_x,player_1_kp_right_shoulder_y,player_1_kp_left_elbow_x,player_1_kp_left_elbow_y,player_1_kp_right_elbow_x,player_1_kp_right_elbow_y,player_1_kp_left_wrist_x,player_1_kp_left_wrist_y,player_1_kp_right_wrist_x,player_1_kp_right_wrist_y,player_1_kp_left_hip_x,player_1_kp_left_hip_y,player_1_kp_right_hip_x,player_1_kp_right_hip_y,player_1_kp_left_knee_x,player_1_kp_left_knee_y,player_1_kp_right_knee_x,player_1_kp_right_knee_y,player_1_kp_left_ankle_x,player_1_kp_left_ankle_y,player_1_kp_right_ankle_x,player_1_kp_right_ankle_y,player_2_x_pixel,player_2_y_pixel,player_2_x_meter,player_2_y_meter,player_2_kp_left_shoulder_x,player_2_kp_left_shoulder_y,player_2_kp_right_shoulder_x,player_2_kp_right_shoulder_y,player_2_kp_left_elbow_x,player_2_kp_left_elbow_y,player_2_kp_right_elbow_x,player_2_kp_right_elbow_y,player_2_kp_left_wrist_x,player_2_kp_left_wrist_y,player_2_kp_right_wrist_x,player_2_kp_right_wrist_y,player_2_kp_left_hip_x,player_2_kp_left_hip_y,player_2_kp_right_hip_x,player_2_kp_right_hip_y,player_2_kp_left_knee_x,player_2_kp_left_knee_y,player_2_kp_right_knee_x,player_2_kp_right_knee_y,player_2_kp_left_ankle_x,player_2_kp_left_ankle_y,player_2_kp_right_ankle_x,player_2_kp_right_ankle_y,ball_x,ball_y,is_wall_hit,is_racket_hit,racket_hit_player_id,wall_hit_x_pixel,wall_hit_y_pixel,wall_hit_x_meter,wall_hit_y_meter,is_rally_frame,rally_id,stroke_type,shot_type,shot_direction,shot_depth
10,0.16666666666666666,348.8014119740793,717.6889780756366,1.5285844841264655,9.486667545483348,362.49267578125,670.794921875,338.925048828125,642.96240234375,404.02447509765625,720.0,342.1727294921875,649.477783203125,378.5812683105469,716.5389404296875,316.69287109375,656.0192260742188,362.58905029296875,720.0,350.6632080078125,720.0,328.2945861816406,709.087646484375,317.9820556640625,686.913330078125,334.9120178222656,705.303466796875,327.0181884765625,692.8970947265625,547.8692036226851,624.9321154439133,2.5610481351914904,8.506911756980712,527.8173828125,420.2872619628906,571.9685668945312,419.624755859375,516.8770141601562,460.5329284667969,584.0502319335938,455.38946533203125,511.77532958984375,487.4568786621094,568.0689697265625,462.0150146484375,533.9666748046875,491.7685546875,565.51220703125,490.485107421875,519.443115234375,545.3345336914062,564.5115356445312,541.7591552734375,523.6395874023438,605.9183349609375,572.0233154296875,597.6763916015625,201.22222222222223,184.55555555555554,False,False,-1,,,,,True,0,,,,
11,0.18333333333333332,350.8376909940126,717.7714245507302,1.5404260285703166,9.487429519284634,365.2015380859375,668.1668701171875,340.9555969238281,642.5164184570312,406.7284240722656,720.0,346.68695068359375,655.0662231445312,369.15869140625,718.6808471679688,319.20123291015625,664.75244140625,366.61834716796875,720.0,354.0893249511719,720.0,327.4351806640625,709.0321655273438,317.3166809082031,687.0879516601562,332.3174743652344,705.4114379882812,326.1070861816406,692.5224609375,546.7017031428583,625.3834227580696,2.553869197798757,8.51246791484615,526.2900390625,420.7495422363281,570.7850341796875,419.85174560546875,515.9117431640625,461.3313903808594,583.7630004882812,455.6548767089844,510.51336669921875,488.63116455078125,568.2469482421875,462.20904541015625,532.8673706054688,492.18121337890625,564.7823486328125,490.8179931640625,518.012451171875,545.4470825195312,564.583740234375,541.6616821289062,521.6685791015625,606.0960083007812,572.2294921875,597.704833984375,242.77777777777777,195.44444444444446,False,False,-1,,,,,True,0,,,,
12,0.2,352.9109294975246,717.9179465790642,1.5526503235099254,9.48877187030276,364.7110595703125,667.1458740234375,337.64715576171875,642.5117797851562,406.5264587402344,720.0,345.6965026855469,664.6112060546875,375.2178955078125,719.747314453125,320.7818908691406,691.14453125,370.3854064941406,720.0,354.86981201171875,720.0,340.3561096191406,713.5051879882812,323.2050476074219,692.30029296875,345.2973937988281,706.1893310546875,324.7773742675781,694.1818237304688,545.3144741776883,625.8437814621358,2.54529543095597,8.518079838520164,524.4754028320312,421.49468994140625,569.5125122070312,420.1429138183594,514.5330200195312,460.97650146484375,584.727783203125,455.5633544921875,510.3239440917969,487.2309265136719,568.4291381835938,462.2362060546875,532.3287963867188,491.32513427734375,564.6813354492188,489.65142822265625,519.7972412109375,546.894287109375,563.1215209960938,541.1885375976562,520.6900024414062,606.327392578125,573.9586181640625,596.86474609375,284.33333333333337,206.33333333333334,False,False,-1,,,,,True,0,,,,
13,0.21666666666666667,354.94713839938254,718.0833073838511,1.5647113853378816,9.49028413031539,365.5914611816406,665.86376953125,337.6352844238281,644.3727416992188,409.102294921875,720.0,345.57476806640625,675.0804443359375,377.6195983886719,718.41650390625,322.4598693847656,707.6963500976562,372.65911865234375,720.0,356.5550231933594,720.0,342.5502624511719,713.6572265625,323.7128601074219,692.840576171875,348.22320556640625,706.86669921875,324.46844482421875,693.6777954101562,543.8325439788864,626.2009666014687,2.5362238284898835,8.522150542306644,524.2874755859375,421.31011962890625,568.7864379882812,419.8199462890625,514.2023315429688,460.91485595703125,583.325439453125,455.1936950683594,509.8115539550781,487.85028076171875,567.5443115234375,461.8555908203125,532.2303466796875,491.3580322265625,564.4348754882812,489.61785888671875,518.5474853515625,547.2261352539062,563.0278930664062,541.4696044921875,518.3720703125,607.0635986328125,574.1276245117188,597.50244140625,325.8888888888889,217.22222222222223,False,False,-1,,,,,True,0,,,,
14,0.23333333333333334,356.9044850879052,718.2318265495486,1.5762735984254954,9.491642835462905,367.6977233886719,666.046875,337.5656433105469,645.1146240234375,411.7445068359375,720.0,344.6322326660156,678.0983276367188,377.5371398925781,716.1006469726562,324.1339111328125,708.8185424804688,374.6068420410156,720.0,357.030517578125,720.0,345.14453125,713.3289794921875,324.8133850097656,692.2103271484375,351.5006408691406,707.05126953125,326.17938232421875,693.1333618164062,542.7041693959139,626.179685509867,2.530215818781765,8.520334280872436,523.254150390625,420.9358215332031,567.6160278320312,418.99041748046875,514.0113525390625,464.3221740722656,581.20751953125,455.3530578613281,509.162109375,490.3560791015625,566.35302734375,463.72735595703125,533.3623046875,493.28509521484375,565.4452514648438,491.553466796875,514.0999145507812,548.175048828125,561.064453125,542.683837890625,516.1134643554688,609.31396484375,571.5841674804688,597.6866455078125,367.44444444444446,228.11111111111111,False,False,-1,,,,,True,0,,,,
15,0.25,358.7883422008831,718.35185665259,1.5873362989948685,9.492742603045151,369.0899963378906,665.0059814453125,336.89556884765625,646.740966796875,413.50885009765625,720.0,344.5910339355469,682.788818359375,375.98553466796875,717.2049560546875,325.4935302734375,708.912841796875,378.1490173339844,720.0,359.1790771484375,720.0,347.611328125,711.0418701171875,325.9693603515625,691.711181640625,352.2094421386719,705.8865966796875,327.74322509765625,693.1205444335938,543.4216991929394,625.0356108265903,2.539398709014494,8.500236523485686,521.3164672851562,420.09881591796875,566.5393676757812,419.11785888671875,511.34954833984375,461.890380859375,581.3226928710938,456.1327819824219,506.3936767578125,492.9530029296875,563.1738891601562,465.01751708984375,530.2748413085938,491.88336181640625,563.162841796875,490.427734375,513.978515625,547.1296997070312,562.3218383789062,542.7771606445312,513.3304443359375,608.388427734375,572.6732177734375,598.6558837890625,409.0,239.0,False,False,-1,,,,,True,0,,,,
16,0.26666666666666666,360.6111075958213,718.4471372716334,1.5979812878533763,9.493617502310382,370.4586486816406,663.5798950195312,335.6672668457031,645.5425415039062,415.3766784667969,720.0,343.766357421875,683.5548095703125,380.4375915527344,720.0,326.08734130859375,707.960205078125,381.1498107910156,720.0,360.55633544921875,719.4765014648438,349.80865478515625,708.6995849609375,326.3218994140625,690.8067626953125,350.37457275390625,704.2247314453125,328.78875732421875,693.3509521484375,549.4932242213101,621.1375926111049,2.592381224400742,8.434235839724966,520.3934936523438,420.10919189453125,565.512451171875,419.55413818359375,510.38214111328125,461.31884765625,580.3531494140625,456.8318786621094,505.61004638671875,492.4229736328125,563.2447509765625,465.34454345703125,528.7965698242188,491.77728271484375,561.7897338867188,490.55126953125,512.6363525390625,547.8606567382812,562.1942749023438,543.5782470703125,510.3657531738281,608.7498168945312,572.525634765625,599.307861328125,450.55555555555554,249.88888888888889,False,False,-1,,,,,True,0,,,,
17,0.2833333333333333,362.3540938260435,718.5154914070927,1.6080987642012952,9.494248011659101,375.8930969238281,663.2069702148438,337.74932861328125,646.4783935546875,421.310791015625,720.0,346.2053527832031,687.4716796875,385.3423767089844,720.0,324.77349853515625,712.6478271484375,384.443359375,720.0,362.2225646972656,720.0,345.7734375,720.0,320.4290466308594,705.078369140625,344.0296325683594,720.0,332.459716796875,716.5093994140625,566.2839826880369,612.0525538109603,2.7329783720462135,8.280851091141967,519.9134521484375,420.7545166015625,564.929443359375,419.86712646484375,509.449951171875,461.9742736816406,579.6024169921875,457.15631103515625,506.2997741699219,491.97479248046875,562.8231811523438,466.01336669921875,529.441650390625,492.88311767578125,562.278564453125,491.5252685546875,513.1532592773438,549.7676391601562,560.3126831054688,544.1859130859375,507.6126708984375,609.5565795898438,570.2546997070312,600.093017578125,492.11111111111114,260.77777777777777,False,False,-1,,,,,True,0,,,,
18,0.3,363.97663324443533,718.5404990589975,1.6174165253135744,9.494485711282223,374.3301696777344,664.99853515625,337.55352783203125,646.7669067382812,419.14862060546875,720.0,345.027099609375,684.6845703125,387.88446044921875,720.0,323.6545715332031,710.388427734375,384.16229248046875,720.0,362.7623291015625,720.0,347.1929016113281,709.850830078125,325.078369140625,690.9669189453125,344.8603820800781,708.4407958984375,327.6636047363281,697.00341796875,597.6248884924682,596.1074838816114,2.9924780665451625,8.01127434469511,518.6006469726562,421.7895812988281,563.9601440429688,420.7262268066406,508.0208740234375,463.12176513671875,578.3878784179688,457.96356201171875,505.16094970703125,492.819091796875,562.1200561523438,465.603759765625,528.324462890625,493.73052978515625,561.517578125,492.1937255859375,511.966064453125,551.1104736328125,559.54150390625,544.419189453125,505.31878662109375,610.8411865234375,569.8013305664062,599.7622680664062,533.6666666666667,271.6666666666667,False,False,-1,,,,,True,0,,,,
19,0.31666666666666665,365.4512795537627,718.509070610525,1.6257455449974332,9.494212310061478,375.94537353515625,665.21044921875,339.9568786621094,646.7286376953125,421.7798156738281,720.0,348.8567810058594,682.3735961914062,388.1905822753906,720.0,326.9909973144531,708.13330078125,381.9686584472656,720.0,361.81915283203125,720.0,336.4498596191406,709.5035400390625,321.49957275390625,690.6904296875,334.0365905761719,712.3482055664062,323.93572998046875,702.0941772460938,640.5902934206276,574.789860303823,3.3468037860607764,7.650307363937017,517.0772094726562,421.67022705078125,563.0624389648438,421.172607421875,506.78009033203125,463.208251953125,578.4597778320312,457.8580017089844,503.88165283203125,494.17205810546875,561.2108154296875,465.86724853515625,527.8699951171875,493.16986083984375,561.4813842773438,491.95147705078125,510.12530517578125,551.3801879882812,558.5001831054688,544.4876708984375,501.6340637207031,610.3284912109375,568.9617919921875,598.0252075195312,575.2222222222223,282.55555555555554,False,False,-1,,,,,True,0,,,,
20,0.3333333333333333,366.77873251551114,718.4334542709803,1.6331218030121846,9.493538609896223,380.03204345703125,663.0153198242188,339.1738586425781,645.8599853515625,419.26708984375,720.0,349.227294921875,684.927001953125,392.50970458984375,720.0,324.2047119140625,709.4261474609375,386.7027893066406,720.0,362.51275634765625,720.0,336.10955810546875,712.9036865234375,320.508544921875,693.4544067382812,341.1259765625,718.5926513671875,324.203857421875,706.0105590820312,685.2247370813196,552.8300894121465,3.714162031963247,7.278025893722405,865.7749633789062,334.7942199707031,849.8782348632812,329.64959716796875,853.1407470703125,360.644775390625,845.479736328125,346.8802185058594,827.3790893554688,363.879638671875,832.6846923828125,351.87200927734375,875.2471313476562,379.3560485839844,859.8054809570312,376.703857421875,879.11181640625,415.9657287597656,841.144775390625,409.2137451171875,895.4529418945312,454.5813293457031,832.2960205078125,445.7082824707031,616.7777777777778,293.44444444444446,False,False,-1,,,,,True,0,,,,
21,0.35,367.97768176533134,718.3476467911021,1.6397393215865912,9.492771982478533,381.9749450683594,661.9586791992188,339.1056213378906,645.2960205078125,420.8720397949219,720.0,348.79302978515625,685.2007446289062,392.76483154296875,720.0,325.2892150878906,709.2211303710938,387.7468566894531,720.0,362.2585754394531,720.0,337.2389221191406,714.0787963867188,319.7862243652344,694.9293823242188,340.8976745605469,718.5956420898438,324.9537048339844,706.6263427734375,722.6576654802288,534.3749949971472,4.021558075882931,6.964926655159596,864.2534790039062,332.3902587890625,850.8710327148438,327.6329650878906,852.0527954101562,356.6801452636719,844.068115234375,346.52655029296875,825.6854858398438,359.63909912109375,829.4613647460938,354.536376953125,872.6821899414062,377.88177490234375,858.8768920898438,374.78936767578125,878.5867919921875,416.0290222167969,839.166748046875,407.99517822265625,895.2742919921875,454.44720458984375,827.5369262695312,443.38787841796875,658.3333333333334,304.33333333333337,False,False,-1,,,,,True,0,,,,
22,0.36666666666666664,369.07360901468036,718.2823801194855,1.6458222183081546,9.492190286776971,382.9189758300781,661.8200073242188,338.84527587890625,643.9967041015625,422.8295593261719,720.0,346.53045654296875,684.9195556640625,390.71844482421875,720.0,321.18756103515625,710.5322265625,388.9028015136719,720.0,363.0187683105469,720.0,335.20068359375,715.170166015625,319.8216552734375,693.6736450195312,337.503173828125,718.6504516601562,325.4526062011719,703.4908447265625,752.5171423247753,519.5378547779986,4.265773354770754,6.713192522701222,512.4348754882812,424.6107177734375,558.0801391601562,422.11669921875,501.99456787109375,467.9193420410156,574.595703125,458.0467529296875,498.64111328125,499.556640625,558.1177978515625,467.14202880859375,521.4848022460938,495.49127197265625,555.2572021484375,493.44940185546875,506.1520690917969,555.4132690429688,556.5708618164062,546.4697875976562,492.53179931640625,612.0444946289062,568.8406372070312,598.8203735351562,699.8888888888889,315.22222222222223,False,False,-1,,,,,True,0,,,,
23,0.38333333333333336,370.09249771776933,718.2477605706824,1.6515444325327504,9.491884995979659,385.3457336425781,660.8109130859375,337.6171569824219,643.832763671875,423.26092529296875,720.0,345.684814453125,685.3056030273438,386.7164306640625,720.0,322.0962219238281,710.7034912109375,391.2476806640625,720.0,362.7001647949219,720.0,337.7926940917969,716.6260986328125,318.38031005859375,695.818603515625,339.17852783203125,718.24365234375,327.6647033691406,704.1129760742188,779.4173238112866,506.10832386151947,4.48479211817952,6.485465683071174,858.4227294921875,330.9893493652344,848.0836791992188,325.50177001953125,844.0416870117188,355.81231689453125,842.5044555664062,345.0982971191406,817.9811401367188,357.19268798828125,826.1770629882812,353.9822082519531,870.5849609375,376.8130798339844,858.1149291992188,373.205810546875,877.7616577148438,415.90496826171875,835.7505493164062,406.7025451660156,894.9175415039062,454.1114501953125,820.9801635742188,441.37261962890625,741.4444444444445,326.1111111111111,False,False,-1,,,,,True,0,,,,
24,0.4,371.0520248243836,718.2363270713065,1.6569875460514787,9.491788790789395,386.46600341796875,658.3340454101562,337.909423828125,643.9683227539062,422.87310791015625,720.0,344.0455017089844,687.7305908203125,386.1317443847656,720.0,318.4903564453125,713.3858032226562,393.72161865234375,720.0,364.6683349609375,720.0,338.0189208984375,717.6837158203125,318.50042724609375,698.1604614257812,337.6038513183594,718.53369140625,327.3896789550781,704.9136352539062,804.4354313755192,493.58895584205277,4.687887607395625,6.2733034938040575,856.1510620117188,329.41827392578125,845.2803955078125,323.17041015625,841.7787475585938,355.6096496582031,840.4349365234375,342.4226989746094,815.293212890625,356.8443908691406,828.888427734375,348.45916748046875,869.3015747070312,376.6259460449219,856.1519775390625,372.7330322265625,876.8699340820312,416.0654602050781,833.892333984375,406.8907470703125,894.8445434570312,454.2890625,817.4049682617188,441.7594909667969,783.0,337.0,False,False,-1,,,,,True,0,,,,
25,0.4166666666666667,371.9552563173102,718.2346861680963,1.6621348015207695,9.491780638742094,386.64453125,657.2138671875,338.4871826171875,643.3706665039062,424.142822265625,720.0,343.67803955078125,687.6988525390625,387.5918884277344,720.0,317.8885498046875,713.9918823242188,394.20367431640625,720.0,365.59747314453125,720.0,337.9587097167969,717.24462890625,319.984375,697.8362426757812,338.11041259765625,718.4481201171875,328.0929870605469,704.5827026367188,824.0502912229896,483.6746658031309,4.846622475039758,6.105446374232063,855.9805908203125,330.2442626953125,847.6124877929688,323.3130798339844,839.0689086914062,356.08807373046875,840.70458984375,341.84478759765625,814.212158203125,357.2110900878906,827.5602416992188,348.77001953125,867.6918334960938,378.1136779785156,856.1270141601562,373.6742248535156,875.8416748046875,416.90106201171875,832.6810302734375,406.8408203125,894.1749877929688,454.2298889160156,814.923828125,440.87640380859375,779.0,338.14285714285717,False,False,-1,,,,,True,0,,,,
